,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MCD,MCD,MCD,MCD,MCD,MCD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,56.98680877685547,73903200,140.7899932861328,140.99000549316406,139.52999877929688,140.41000366210938,135.1192626953125,20751600,207.0,208.92999267578125,206.80999755859375,208.3000030517578,189.94749450683594,2891400
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.208072662353516,67585200,140.9499969482422,141.4199981689453,139.02000427246094,139.69000244140625,134.4263916015625,21460600,208.5,209.49000549316406,206.83999633789062,206.85000610351562,188.62527465820312,3340500
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.48283386230469,97433600,139.75999450683594,140.0,136.55999755859375,137.41000366210938,132.2322998046875,32273500,206.8000030517578,209.0500030517578,206.72999572753906,208.5,190.12989807128906,3518800
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.479740142822266,87247200,138.4499969482422,138.5,137.00999450683594,138.42999267578125,133.21385192871094,20078200,209.6999969482422,210.75999450683594,208.44000244140625,209.85000610351562,191.36094665527344,3684200
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.34600830078125,82293600,138.97000122070312,140.00999450683594,136.25999450683594,136.3699951171875,131.2314910888672,27431000,205.08999633789062,205.25,199.14999389648438,199.27000427246094,181.7130889892578,10265400
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,59.128944396972656,75828800,136.8800048828125,137.4499969482422,135.61000061035156,137.24000549316406,132.0687255859375,29844600,200.11000061035156,201.13999938964844,198.02000427246094,199.2100067138672,181.65843200683594,7943700
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.22620391845703,69275200,139.38999938964844,140.4199981689453,138.6699981689453,139.94000244140625,134.6669464111328,37029300,199.5399932861328,199.5500030517578,195.7899932861328,196.02000427246094,178.74948120117188,4955600
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.95564651489258,73477200,139.33999633789062,141.13999938964844,139.1999969482422,140.72999572753906,135.42718505859375,25959700,196.10000610351562,196.64999389648438,194.39999389648438,194.61000061035156,177.4636688232422,4773700
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.55622863769531,96572800,144.39999389648438,145.6699981689453,143.50999450683594,144.19000244140625,138.75680541992188,35280100,194.97999572753906,195.32000732421875,191.5,191.77999877929688,174.88304138183594,7711400
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.15568923950195,142839600,144.0800018310547,144.5,142.64999389648438,142.8300018310547,137.4480743408203,20589500,192.0,193.1999969482422,191.63999938964844,192.6199951171875,175.64901733398438,4454600
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,59.14838790893555,124522000,143.52000427246094,145.0,142.7899932861328,144.61000061035156,139.16102600097656,18496600,193.2899932861328,197.0,191.67999267578125,196.88999938964844,179.54283142089844,6332600
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.4857177734375,139162000,144.89999389648438,144.92999267578125,142.99000549316406,143.3699951171875,137.9676971435547,24605100,197.39999389648438,198.0,195.6300048828125,196.6999969482422,179.36956787109375,4961000
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.20233917236328,151125200,144.25999450683594,144.4199981689453,142.97000122070312,143.72000122070312,138.30455017089844,33128400,197.77999877929688,197.97000122070312,193.6999969482422,193.94000244140625,176.85272216796875,4192400
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.610836029052734,103272000,144.8300018310547,145.0,144.16000366210938,144.5500030517578,139.10325622558594,16912000,190.16000366210938,190.75,187.5500030517578,188.66000366210938,172.03790283203125,17662100
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.5208740234375,79897600,144.97000122070312,145.02000427246094,143.91000366210938,144.4600067138672,139.01666259765625,18250200,189.64999389648438,193.0,189.4499969482422,192.17999267578125,175.24777221679688,10496000
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.5476188659668,75864400,144.3699951171875,144.52000427246094,143.1999969482422,144.05999755859375,138.6317138671875,16575800,193.3000030517578,195.27000427246094,193.0500030517578,194.17999267578125,177.07154846191406,6473500
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.26948928833008,94940400,143.83999633789062,144.8800048828125,143.77000427246094,144.25999450683594,138.82418823242188,17786700,195.72000122070312,196.0,192.32000732421875,193.0800018310547,176.0684814453125,4820200
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.442657470703125,69986400,143.97999572753906,145.99000549316406,143.75999450683594,145.9600067138672,140.4601593017578,16732700,194.60000610351562,194.77999877929688,193.22000122070312,193.61000061035156,176.55181884765625,3499400
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.945037841796875,81821200,145.33999633789062,146.4199981689453,144.72999572753906,146.11000061035156,140.60446166992188,14362600,193.6300048828125,194.25,192.5,192.63999938964844,175.66726684570312,2746700
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.886512756347656,87388800,146.27999877929688,147.57000732421875,146.05999755859375,147.07000732421875,141.5283660888672,18641600,193.0,193.86000061035156,192.77000427246094,193.27999877929688,176.2508544921875,2930600
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.49864959716797,102734400,146.74000549316406,147.4600067138672,146.27999877929688,147.30999755859375,141.75924682617188,16919200,193.77000427246094,195.08999633789062,193.50999450683594,195.0,177.81930541992188,3405000
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,64.05236053466797,89182800,147.02000427246094,148.41000366210938,147.0,148.05999755859375,142.4810028076172,19729800,195.22999572753906,195.5,193.16000366210938,194.0,176.90745544433594,3173900
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.8132553100586,100206400,148.92999267578125,149.99000549316406,148.27000427246094,149.97000122070312,144.3190155029297,23485700,194.57000732421875,194.7899932861328,193.30999755859375,193.97000122070312,176.880126953125,2991300
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,65.14004516601562,86703200,150.07000732421875,150.5500030517578,148.97999572753906,150.33999633789062,144.675048828125,21534000,194.1999969482422,195.72000122070312,193.86000061035156,194.27999877929688,177.16278076171875,3420300
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.94249725341797,76167200,150.8800048828125,151.3300018310547,150.1999969482422,150.38999938964844,144.72317504882812,23935700,194.1999969482422,194.39999389648438,193.00999450683594,193.44000244140625,176.39675903320312,2910500
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.18648529052734,106234400,150.30999755859375,150.83999633789062,148.4600067138672,149.6199951171875,144.47215270996094,25696800,193.58999633789062,194.97000122070312,193.5399932861328,194.1300048828125,177.02598571777344,3131300
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.89870834350586,121395200,149.39999389648438,149.8000030517578,148.5,149.47999572753906,144.3369598388672,18576100,194.27999877929688,194.66000366210938,192.25999450683594,192.35000610351562,175.40284729003906,3509500
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.84261703491211,65325200,150.07000732421875,150.3000030517578,148.82000732421875,149.58999633789062,144.4431610107422,15901800,193.19000244140625,193.4199981689453,192.14999389648438,193.13999938964844,176.12319946289062,2417700
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.96202087402344,84020400,150.0,151.35000610351562,149.9199981689453,151.22999572753906,146.02676391601562,22420900,193.94000244140625,194.32000732421875,191.60000610351562,191.88999938964844,174.9833526611328,3999600
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.45474243164062,105207600,151.36000061035156,152.4199981689453,151.32000732421875,152.02999877929688,146.79922485351562,24620100,192.0,194.02999877929688,191.9499969482422,194.00999450683594,176.9165496826172,3877200
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.3205337524414,65235600,152.3300018310547,152.5,151.52000427246094,152.32000732421875,147.0792694091797,15184400,194.25999450683594,196.6699981689453,193.9199981689453,196.3000030517578,179.00482177734375,4133000
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,65.1766357421875,46617600,152.10000610351562,152.3000030517578,151.27999877929688,151.3800048828125,146.171630859375,11977300,196.50999450683594,196.5399932861328,194.27000427246094,194.47999572753906,178.4816436767578,2815500
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.42305755615234,94487200,151.80999755859375,151.8300018310547,148.32000732421875,149.5500030517578,144.404541015625,27418400,195.3800048828125,195.58999633789062,193.77999877929688,195.17999267578125,179.12413024902344,3197500
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.27437210083008,114430400,147.49000549316406,149.42999267578125,146.64999389648438,149.30999755859375,144.17282104492188,24066000,194.3000030517578,195.0399932861328,192.35000610351562,193.1199951171875,177.23358154296875,3745300
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.83286666870117,67181600,150.13999938964844,150.17999267578125,149.1999969482422,149.85000610351562,144.69424438476562,17574700,193.58999633789062,194.47000122070312,192.88999938964844,194.30999755859375,178.32568359375,2217200
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.76936340332031,74424400,150.0500030517578,150.32000732421875,149.47999572753906,149.92999267578125,144.771484375,17869100,194.5,194.5,193.13999938964844,194.2100067138672,178.23390197753906,2819600
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,66.02044677734375,106075600,150.99000549316406,151.8699951171875,150.27000427246094,151.75,146.52886962890625,16403500,194.5500030517578,195.74000549316406,194.11000061035156,195.35000610351562,179.28013610839844,3095100
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,65.09616088867188,128042400,151.07000732421875,152.2100067138672,150.91000366210938,151.36000061035156,146.1522979736328,16687400,195.66000366210938,196.35000610351562,194.2899932861328,194.67999267578125,178.6652069091797,2227500
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.47661590576172,90420400,151.2899932861328,151.88999938964844,150.75999450683594,151.1300048828125,145.93019104003906,16476100,194.6199951171875,195.38999938964844,194.27999877929688,194.9499969482422,178.91299438476562,2470100
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,66.03508758544922,78756800,151.5399932861328,151.8699951171875,150.3300018310547,151.6999969482422,146.48057556152344,18856600,195.6699981689453,195.75,194.25999450683594,194.72000122070312,178.70193481445312,2490300
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.2033462524414,137310400,151.64999389648438,153.44000244140625,151.02000427246094,153.24000549316406,147.96759033203125,24612100,195.25,197.1699981689453,194.91000366210938,196.30999755859375,180.1611328125,3024700
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,67.10328674316406,133587600,153.0,154.88999938964844,152.8300018310547,154.52999877929688,149.21324157714844,23845400,196.0399932861328,197.3300018310547,195.33999633789062,197.1199951171875,180.9044952392578,2077900
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.25193786621094,128186000,155.11000061035156,155.89999389648438,154.82000732421875,155.52999877929688,150.17881774902344,24144200,197.58999633789062,198.16000366210938,196.47999572753906,197.8800048828125,181.60202026367188,3650100
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.38607788085938,114158400,155.4499969482422,155.7100067138672,154.4499969482422,154.69000244140625,149.3677215576172,25425600,197.60000610351562,198.72000122070312,196.4499969482422,196.52000427246094,180.3538818359375,3338200
2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,68.22269439697266,116028400,154.3000030517578,155.47999572753906,154.17999267578125,154.3699951171875,149.05870056152344,24129200,196.60000610351562,196.7899932861328,194.7100067138672,195.6300048828125,179.53707885742188,4287700
2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,68.29096221923828,98369200,154.0,155.77000427246094,153.75,155.7100067138672,150.35260009765625,24958900,195.4600067138672,197.17999267578125,195.25,197.05999755859375,180.84945678710938,3345700
2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,68.14952087402344,275978000,157.35000610351562,158.49000549316406,156.2899932861328,157.41000366210938,151.99411010742188,53477500,198.5500030517578,199.0,196.64999389648438,197.13999938964844,180.9228515625,6415500
2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,69.2615966796875,98572000,158.1199951171875,158.1199951171875,157.27000427246094,157.41000366210938,151.99411010742188,17718200,197.5399932861328,197.5399932861328,196.02999877929688,196.1999969482422,180.06016540527344,2388900
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.32744598388672,48478800,157.47999572753906,157.7100067138672,157.1199951171875,157.3800048828125,151.96514892578125,8989200,195.92999267578125,197.13999938964844,195.6699981689453,196.6699981689453,180.49151611328125,1152500
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,70.70294952392578,93121200,157.55999755859375,158.72999572753906,157.39999389648438,158.6699981689453,153.21075439453125,14520600,196.61000061035156,197.16000366210938,196.16000366210938,197.05999755859375,180.84945678710938,1809600
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,70.67609405517578,146266000,159.4499969482422,159.5500030517578,158.22000122070312,158.9600067138672,153.49078369140625,18412800,197.3300018310547,198.47000122070312,197.17999267578125,198.1699981689453,181.86810302734375,2263900
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,71.09557342529297,144114400,158.99000549316406,159.02000427246094,156.72999572753906,157.58999633789062,152.16793823242188,16348400,197.5800018310547,197.8000030517578,195.94000244140625,196.91000366210938,180.7117919921875,2242400
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,71.61502838134766,100805600,156.77000427246094,157.77000427246094,156.4499969482422,157.6999969482422,152.27410888671875,18369400,196.8000030517578,197.9499969482422,196.55999755859375,197.61000061035156,181.3542022705078,2278700
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.2490234375,135480400,158.77999877929688,160.72999572753906,158.3300018310547,160.6199951171875,155.09364318847656,22622100,198.0,200.8000030517578,197.80999755859375,200.7899932861328,184.2725830078125,3554200
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.5368881225586,146322800,158.32000732421875,159.9499969482422,158.05999755859375,158.6199951171875,153.1624755859375,21116200,199.38999938964844,200.5500030517578,198.85000610351562,200.0800018310547,183.6210479736328,2767600
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,73.11488342285156,118387200,157.0800018310547,159.10000610351562,156.50999450683594,159.02999877929688,153.55841064453125,20813700,199.60000610351562,202.77000427246094,199.35000610351562,202.3300018310547,185.68594360351562,4660400
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.77102661132812,108872000,159.32000732421875,159.6699981689453,157.32000732421875,157.5800018310547,152.15826416015625,21634100,201.8699951171875,202.67999267578125,200.50999450683594,202.6300048828125,185.9612579345703,4047400
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.9416275024414,132079200,158.92999267578125,160.8000030517578,157.9499969482422,160.08999633789062,154.5819091796875,27746500,202.6199951171875,206.69000244140625,202.1999969482422,205.91000366210938,188.971435546875,5284200
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.51222229003906,170108400,161.83999633789062,162.22000122070312,161.02999877929688,162.08999633789062,156.51307678222656,21385000,206.86000061035156,209.3699951171875,206.10000610351562,208.35000610351562,191.210693359375,5971600
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.68293762207031,140644800,162.82000732421875,163.22000122070312,161.17999267578125,161.33999633789062,155.78887939453125,20725900,208.44000244140625,208.9499969482422,207.27000427246094,207.27000427246094,190.21957397460938,2336400
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.29985046386719,121532000,161.75999450683594,163.30999755859375,161.25999450683594,163.27999877929688,157.6621551513672,21626500,207.3800048828125,207.77999877929688,205.75999450683594,206.50999450683594,189.52207946777344,2784200
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.25605010986328,161954400,163.38999938964844,163.60000610351562,161.72000122070312,162.1300048828125,156.55172729492188,23477400,205.4600067138672,207.64999389648438,205.4600067138672,207.32000732421875,190.26544189453125,2622700
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.92924499511719,121923600,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,157.5655975341797,21417900,207.32000732421875,210.35000610351562,207.32000732421875,209.77000427246094,192.513916015625,3369400
2020-01-16,78.39749908447266,78.92500305175781,78.02249908447266,78.80999755859375,76.88037109375,108829200,164.35000610351562,166.24000549316406,164.02999877929688,166.1699981689453,160.4527130126953,23865400,210.11000061035156,211.11000061035156,209.22000122070312,210.85000610351562,193.50503540039062,2726700
2020-01-17,79.06749725341797,79.68499755859375,78.75,79.68250274658203,77.73152160644531,137816400,167.4199981689453,167.47000122070312,165.42999267578125,167.10000610351562,161.3507537841797,34371700,211.4199981689453,212.77000427246094,211.35000610351562,211.97999572753906,194.54208374023438,3540400
2020-01-21,79.29750061035156,79.75499725341797,79.0,79.14250183105469,77.20472717285156,110843200,166.67999267578125,168.19000244140625,166.42999267578125,166.5,160.77139282226562,29517200,211.3699951171875,212.25999450683594,210.22000122070312,211.16000366210938,193.78955078125,4100500
2020-01-22,79.6449966430664,79.99749755859375,79.32749938964844,79.42500305175781,77.4803237915039,101832400,167.39999389648438,167.49000549316406,165.67999267578125,165.6999969482422,159.99887084960938,24138800,213.16000366210938,213.66000366210938,211.41000366210938,211.44000244140625,194.04652404785156,2757400
2020-01-23,79.4800033569336,79.88999938964844,78.9124984741211,79.80750274658203,77.85344696044922,104472000,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,160.98377990722656,19680800,210.5399932861328,213.5,208.6199951171875,213.4199981689453,195.86363220214844,3378200
2020-01-24,80.0625,80.8324966430664,79.37999725341797,79.57749938964844,77.62908935546875,146537600,167.50999450683594,167.52999877929688,164.4499969482422,165.0399932861328,159.361572265625,24918100,214.17999267578125,214.17999267578125,210.89999389648438,211.24000549316406,193.8629608154297,3106300
2020-01-27,77.51499938964844,77.94249725341797,76.22000122070312,77.23750305175781,75.34638214111328,161940000,161.14999389648438,163.3800048828125,160.1999969482422,162.27999877929688,156.69656372070312,32078100,207.83999633789062,210.61000061035156,207.3000030517578,209.33999633789062,192.1192626953125,3389300
2020-01-28,78.1500015258789,79.5999984741211,78.04750061035156,79.42250061035156,77.4778823852539,162234000,163.77999877929688,165.75999450683594,163.07000732421875,165.4600067138672,159.7671661376953,24899900,209.88999938964844,212.2100067138672,209.86000061035156,210.38999938964844,193.0828857421875,3855200
2020-01-29,81.11250305175781,81.9625015258789,80.34500122070312,81.08499908447266,79.09969329833984,216229200,167.83999633789062,168.75,165.69000244140625,168.0399932861328,162.2583770751953,34754500,211.69000244140625,216.4199981689453,210.8000030517578,214.44000244140625,196.7997283935547,5734800
2020-01-30,80.13500213623047,81.02249908447266,79.6875,80.96749877929688,78.98506164550781,126743200,174.0500030517578,174.0500030517578,170.7899932861328,172.77999877929688,166.83526611328125,51597500,214.0,216.74000549316406,212.8300018310547,216.17999267578125,198.39659118652344,3560700
2020-01-31,80.23249816894531,80.66999816894531,77.07250213623047,77.37750244140625,75.48296356201172,199588400,172.2100067138672,172.39999389648438,169.5800018310547,170.22999572753906,164.373046875,36142700,215.52000427246094,217.10000610351562,213.13999938964844,213.97000122070312,196.36839294433594,3920800
2020-02-03,76.07499694824219,78.37249755859375,75.55500030517578,77.16500091552734,75.27566528320312,173788400,170.42999267578125,174.5,170.39999389648438,174.3800048828125,168.38026428222656,30107000,214.99000549316406,216.8800048828125,214.22999572753906,215.17999267578125,197.47886657714844,3539200
2020-02-04,78.82749938964844,79.91000366210938,78.40750122070312,79.7125015258789,77.76078796386719,136616400,177.13999938964844,180.63999938964844,176.30999755859375,180.1199951171875,173.9227294921875,36433300,216.11000061035156,216.69000244140625,214.25,214.6199951171875,196.9649200439453,3367900
2020-02-05,80.87999725341797,81.19000244140625,79.73750305175781,80.36250305175781,78.39488220214844,118826800,184.02999877929688,184.1999969482422,178.41000366210938,179.89999389648438,173.7103271484375,39186300,215.63999938964844,215.77999877929688,213.00999450683594,214.3699951171875,196.73545837402344,2911400
2020-02-06,80.64250183105469,81.30500030517578,80.06500244140625,81.30249786376953,79.31185150146484,105425600,180.97000122070312,183.82000732421875,180.05999755859375,183.6300048828125,177.31202697753906,27751400,214.72000122070312,214.82000732421875,212.63999938964844,212.8699951171875,195.35887145996094,2903300
2020-02-07,80.59249877929688,80.8499984741211,79.5,80.00749969482422,78.23379516601562,117684000,182.85000610351562,185.6300048828125,182.47999572753906,183.88999938964844,177.56301879882812,33529100,212.55999755859375,212.83999633789062,211.08999633789062,211.61000061035156,194.20257568359375,2421600
2020-02-10,78.54499816894531,80.38749694824219,78.4625015258789,80.38749694824219,78.60536193847656,109348800,183.5800018310547,188.83999633789062,183.25,188.6999969482422,182.20753479003906,35844300,211.33999633789062,213.27999877929688,211.25,213.2100067138672,195.67095947265625,2318800
2020-02-11,80.9000015258789,80.9749984741211,79.67749786376953,79.90249633789062,78.1311264038086,94323200,190.64999389648438,190.6999969482422,183.5,184.44000244140625,178.0941162109375,53159900,214.0,215.86000061035156,213.64999389648438,215.72999572753906,197.98362731933594,2694500
2020-02-12,80.36750030517578,81.80500030517578,80.36750030517578,81.80000305175781,79.986572265625,113730400,185.5800018310547,185.85000610351562,181.85000610351562,184.7100067138672,178.3548126220703,47062900,216.0,217.47000122070312,215.11000061035156,217.4600067138672,199.5712890625,2844900
2020-02-13,81.04750061035156,81.55500030517578,80.8375015258789,81.21749877929688,79.41697692871094,94747600,183.0800018310547,186.22999572753906,182.8699951171875,183.7100067138672,177.3892822265625,35295800,216.7100067138672,218.38999938964844,216.19000244140625,217.4199981689453,199.53460693359375,2853400
2020-02-14,81.18499755859375,81.49500274658203,80.7125015258789,81.23750305175781,79.4365234375,80113600,183.25,185.41000366210938,182.64999389648438,185.35000610351562,178.9728546142578,23149500,217.5,217.83999633789062,216.3800048828125,217.08999633789062,199.23171997070312,1720400
2020-02-18,78.83999633789062,79.9375,78.65249633789062,79.75,77.98200988769531,152531200,185.61000061035156,187.6999969482422,185.5,187.22999572753906,180.7881622314453,27792200,215.9199981689453,217.0399932861328,215.6699981689453,216.14999389648438,198.36904907226562,2712600
2020-02-19,80.0,81.14250183105469,80.0,80.90499877929688,79.11138153076172,93984000,188.05999755859375,188.17999267578125,186.47000122070312,187.27999877929688,181.33030700683594,29997500,216.80999755859375,216.9199981689453,215.61000061035156,215.6300048828125,197.89183044433594,2229500
2020-02-20,80.65750122070312,81.1624984741211,79.55249786376953,80.07499694824219,78.2998046875,100566000,186.9499969482422,187.25,181.10000610351562,184.4199981689453,178.56118774414062,36862400,216.14999389648438,216.64999389648438,212.77999877929688,215.0800018310547,197.3870849609375,2869400
2020-02-21,79.65499877929688,80.11250305175781,77.625,78.26249694824219,76.52747344970703,129554000,183.1699981689453,183.5,177.25,178.58999633789062,172.91639709472656,48572600,215.24000549316406,216.3699951171875,214.3000030517578,215.8699951171875,198.1121063232422,2791200
2020-02-24,74.31500244140625,76.04499816894531,72.30750274658203,74.54499816894531,72.89238739013672,222195200,167.77000427246094,174.5500030517578,163.22999572753906,170.88999938964844,165.4610137939453,68311100,210.5800018310547,215.17999267578125,210.11000061035156,213.52000427246094,195.95542907714844,4218800
2020-02-25,75.23750305175781,75.63249969482422,71.53250122070312,72.0199966430664,70.42335510253906,230673600,174.1999969482422,174.83999633789062,167.64999389648438,168.07000732421875,162.73060607910156,68073300,214.5800018310547,216.8300018310547,211.14999389648438,212.10000610351562,194.65223693847656,5053700
2020-02-26,71.63249969482422,74.47000122070312,71.625,73.1624984741211,71.54053497314453,198054800,169.7100067138672,173.25999450683594,168.2100067138672,170.1699981689453,164.763916015625,56206100,212.88999938964844,214.55999755859375,209.75,210.10000610351562,192.81674194335938,4190800
2020-02-27,70.2750015258789,71.5,68.23999786376953,68.37999725341797,66.86405944824219,320605600,163.32000732421875,167.02999877929688,157.97999572753906,158.17999267578125,153.15478515625,93174900,207.6999969482422,210.0,200.92999267578125,201.0,184.46530151367188,6406200
2020-02-28,64.31500244140625,69.60250091552734,64.09249877929688,68.33999633789062,66.82494354248047,426510000,152.41000366210938,163.7100067138672,152.0,162.00999450683594,156.86312866210938,97012700,196.0,198.44000244140625,188.80999755859375,194.1699981689453,179.3123321533203,11324000
2020-03-02,70.56999969482422,75.36000061035156,69.43000030517578,74.70249938964844,73.04640197753906,341397200,165.30999755859375,172.9199981689453,162.30999755859375,172.7899932861328,167.30067443847656,71030800,193.80999755859375,202.5500030517578,193.17999267578125,202.5500030517578,187.05108642578125,6154200
2020-03-03,75.9175033569336,76.0,71.44999694824219,72.33000183105469,70.72649383544922,319475600,173.8000030517578,175.0,162.25999450683594,164.50999450683594,159.28370666503906,71677000,202.0,205.6699981689453,197.16000366210938,199.50999450683594,184.24368286132812,5115200
2020-03-04,74.11000061035156,75.8499984741211,73.28250122070312,75.68499755859375,74.00711822509766,219178400,168.49000549316406,170.6999969482422,165.6199951171875,170.5500030517578,165.1318359375,49814400,201.92999267578125,207.16000366210938,200.89999389648438,207.02000427246094,191.17906188964844,4260400
2020-03-05,73.87999725341797,74.88749694824219,72.85250091552734,73.2300033569336,71.6065444946289,187572800,166.0500030517578,170.8699951171875,165.69000244140625,166.27000427246094,160.98780822753906,47817300,202.63999938964844,203.91000366210938,196.3300018310547,198.32000732421875,183.14474487304688,4107200
2020-03-06,70.5,72.70500183105469,70.30750274658203,72.25749969482422,70.65560913085938,226176800,162.61000061035156,163.11000061035156,156.0,161.57000732421875,156.4371337890625,72821100,192.89999389648438,199.5800018310547,191.2100067138672,198.86000061035156,183.64344787597656,6360100
2020-03-09,65.9375,69.52249908447266,65.75,66.5425033569336,65.06729125976562,286744800,151.0,157.75,150.0,150.6199951171875,145.83497619628906,70419300,187.6699981689453,194.47000122070312,184.10000610351562,186.86000061035156,172.5616912841797,7788500
2020-03-10,69.28500366210938,71.61000061035156,67.34249877929688,71.33499908447266,69.75355529785156,285290000,158.16000366210938,161.02999877929688,152.5800018310547,160.9199981689453,155.8077850341797,65354400,190.9499969482422,200.0,187.88999938964844,199.86000061035156,184.56689453125,5835200
2020-03-11,69.34750366210938,70.30500030517578,67.96499633789062,68.85749816894531,67.33096313476562,255598800,157.1300048828125,157.6999969482422,151.14999389648438,153.6300048828125,148.74935913085938,56371600,192.94000244140625,195.74000549316406,185.8300018310547,188.25,173.84530639648438,5625100
2020-03-12,63.98500061035156,67.5,62.0,62.057498931884766,60.68171691894531,418474000,145.3000030517578,153.47000122070312,138.5800018310547,139.05999755859375,134.64224243164062,93226400,174.77999877929688,179.83999633789062,169.3800048828125,170.1300048828125,157.11184692382812,9079300
